Title,Artist,Genre,Decade,Duration
Shape of You 1824,MAGIC,Reggae,1970,3.2
Halo 1825,MAGIC,R&B,2020,4.2
Someone Like You 1826,The Beatles,Pop,2010,4.8
Someone Like You 1827,Adele,Reggae,1980,4.4
Halo 1828,Ed Sheeran,Electronic,2000,5.0
Rude 1829,Drake,R&B,1980,5.0
Perfect 1830,Eminem,Hip-Hop,1970,3.2
Halo 1831,Eminem,Pop,1990,4.8
Rude 1832,Drake,R&B,2000,3.9
Rude 1833,Beyoncé,R&B,2010,3.7
Bohemian Rhapsody 1834,MAGIC,Country,2020,4.4
Bohemian Rhapsody 1835,Drake,Country,1990,4.2
Perfect 1836,Taylor Swift,Classical,2000,5.3
Shape of You 1837,Drake,R&B,2000,3.9
Blinding Lights 1838,Coldplay,R&B,1970,3.6
Perfect 1839,Eminem,Rock,1970,5.2
Perfect 1840,The Beatles,Pop,1970,4.3
Someone Like You 1841,Adele,Reggae,2000,4.0
Rude 1842,Ed Sheeran,Country,1990,4.0
Shape of You 1843,The Beatles,Electronic,1970,4.5
Mamma Mia 1844,Eminem,Rock,2010,2.9
Mamma Mia 1845,Coldplay,Country,2000,2.8
Hotel California 1846,MAGIC,Pop,1980,4.5
Perfect 1847,Drake,Hip-Hop,1970,3.1
Halo 1848,The Beatles,R&B,1990,4.1
Bohemian Rhapsody 1849,Beyoncé,Jazz,2000,4.4
Someone Like You 1850,MAGIC,Pop,1970,4.8
Hotel California 1851,Coldplay,Hip-Hop,2020,3.3
Rude 1852,MAGIC,Pop,1990,2.5
Hotel California 1853,Taylor Swift,Reggae,2020,4.5
Viva La Vida 1854,Ed Sheeran,Reggae,1980,5.2
Perfect 1855,Drake,Rock,2000,4.0
Someone Like You 1856,The Beatles,Reggae,2000,5.4
Shape of You 1857,Ed Sheeran,Indie,1990,3.1
Hotel California 1858,Adele,Reggae,1970,3.2
Halo 1859,Drake,Jazz,2020,4.5
Someone Like You 1860,The Beatles,Country,2000,3.5
Bohemian Rhapsody 1861,Drake,Country,2010,4.3
Halo 1862,Beyoncé,R&B,2000,5.1
Rude 1863,Ed Sheeran,Hip-Hop,2010,5.5
Bohemian Rhapsody 1864,ABBA,Hip-Hop,1990,3.1
Mamma Mia 1865,Eminem,Indie,1970,3.5
Perfect 1866,Beyoncé,Country,2000,3.2
Halo 1867,Ed Sheeran,Classical,2000,5.1
Rude 1868,MAGIC,R&B,2010,4.9
Mamma Mia 1869,Ed Sheeran,Reggae,1980,3.3
Blinding Lights 1870,Ed Sheeran,R&B,1980,3.5
Rude 1871,Beyoncé,Reggae,2010,3.5
Rude 1872,Ed Sheeran,Reggae,2000,4.1
Blinding Lights 1873,ABBA,Indie,1990,2.7
Rude 1874,The Beatles,Classical,1990,2.7
Shape of You 1875,ABBA,Reggae,2010,4.5
Perfect 1876,Coldplay,Rock,1970,4.6
Viva La Vida 1877,Taylor Swift,Country,2000,3.8
Halo 1878,The Beatles,R&B,2020,3.8
Halo 1879,ABBA,Classical,1990,4.6
Mamma Mia 1880,Drake,Country,1980,4.4
Blinding Lights 1881,Coldplay,Country,2020,4.3
Hotel California 1882,Drake,R&B,1990,4.5
Someone Like You 1883,The Beatles,Hip-Hop,1990,3.9
Bohemian Rhapsody 1884,Ed Sheeran,Indie,1970,4.0
Shape of You 1885,Drake,Electronic,2010,5.2
Halo 1886,The Beatles,Indie,1980,4.1
Halo 1887,Ed Sheeran,Reggae,1970,5.1
Perfect 1888,Coldplay,Reggae,2000,5.1
Hotel California 1889,The Beatles,Hip-Hop,2020,3.8
Shape of You 1890,Drake,R&B,1980,3.5
Perfect 1891,Ed Sheeran,Rock,1980,3.2
Hotel California 1892,Taylor Swift,Pop,1980,3.4
Halo 1893,ABBA,R&B,2000,2.8
Rude 1894,Taylor Swift,Pop,1990,4.5
Blinding Lights 1895,Eminem,Indie,2000,4.0
Mamma Mia 1896,Eminem,Indie,2000,3.5
Someone Like You 1897,Taylor Swift,Pop,1970,5.0
Halo 1898,Ed Sheeran,Indie,1990,3.3
Mamma Mia 1899,Ed Sheeran,Hip-Hop,2020,4.6
Halo 1900,Eminem,Rock,2000,2.5
Viva La Vida 1901,Adele,R&B,1970,2.7
Mamma Mia 1902,Beyoncé,Rock,1980,5.1
Shape of You 1903,Coldplay,R&B,1990,3.8
Halo 1904,Ed Sheeran,Reggae,2020,3.4
Bohemian Rhapsody 1905,Taylor Swift,Indie,2000,4.2
Hotel California 1906,Adele,Pop,2020,5.0
Halo 1907,Ed Sheeran,Country,1990,3.5
Shape of You 1908,The Beatles,R&B,1970,4.3
Bohemian Rhapsody 1909,Beyoncé,Country,1980,4.3
Halo 1910,Adele,Hip-Hop,2010,4.6
Hotel California 1911,The Beatles,Hip-Hop,1990,3.8
Hotel California 1912,Beyoncé,Rock,2020,3.8
Rude 1913,The Beatles,Reggae,2000,4.5
Hotel California 1914,MAGIC,Rock,1980,3.0
Hotel California 1915,Coldplay,Electronic,1990,5.4
Halo 1916,Coldplay,Pop,2020,4.9
Rude 1917,Taylor Swift,Country,1990,4.4
Rude 1918,Taylor Swift,Reggae,2010,5.4
Shape of You 1919,MAGIC,Jazz,2010,4.6
Shape of You 1920,Eminem,Hip-Hop,2000,2.7
Perfect 1921,Drake,Classical,1980,4.9
Blinding Lights 1922,Ed Sheeran,Hip-Hop,1980,4.0
Shape of You 1923,Ed Sheeran,Reggae,1980,3.2
Bohemian Rhapsody 1924,Drake,Pop,2010,3.3
Blinding Lights 1925,MAGIC,Reggae,1980,3.4
Someone Like You 1926,Beyoncé,Classical,2010,4.7
Halo 1927,Drake,Reggae,1990,5.0
Hotel California 1928,MAGIC,Indie,2010,5.2
Halo 1929,Coldplay,R&B,1990,3.0
Halo 1930,The Beatles,Electronic,2010,4.7
Rude 1931,Ed Sheeran,Indie,2010,3.4
Perfect 1932,Eminem,Reggae,2000,3.8
Hotel California 1933,The Beatles,Hip-Hop,1990,4.5
Bohemian Rhapsody 1934,Drake,Reggae,2020,4.9
Rude 1935,The Beatles,Rock,1990,3.7
Rude 1936,Ed Sheeran,Indie,1970,3.1
Rude 1937,Ed Sheeran,Pop,1990,5.2
Hotel California 1938,Taylor Swift,Classical,2010,2.7
Blinding Lights 1939,Taylor Swift,R&B,2020,2.5
Rude 1940,Ed Sheeran,Hip-Hop,2000,3.9
Blinding Lights 1941,Beyoncé,Classical,1980,4.8
Someone Like You 1942,Drake,Jazz,2020,4.8
Mamma Mia 1943,ABBA,Rock,1990,3.9
Someone Like You 1944,Coldplay,Hip-Hop,2020,2.7
Mamma Mia 1945,Eminem,Indie,1990,5.5
Rude 1946,MAGIC,Jazz,2020,3.6
Mamma Mia 1947,The Beatles,Reggae,1970,2.7
Someone Like You 1948,Beyoncé,Jazz,2000,3.7
Hotel California 1949,Adele,Classical,1990,5.2
Viva La Vida 1950,Eminem,Pop,2000,3.9
Viva La Vida 1951,Coldplay,Country,2020,4.2
Hotel California 1952,Beyoncé,Indie,1970,3.2
Perfect 1953,ABBA,Rock,1980,5.2
Hotel California 1954,Coldplay,Country,2010,5.2
Hotel California 1955,Ed Sheeran,Jazz,2010,4.8
Bohemian Rhapsody 1956,Drake,Electronic,2010,3.0
Viva La Vida 1957,ABBA,Jazz,1970,5.1
Viva La Vida 1958,Adele,Indie,1990,3.4
Viva La Vida 1959,Adele,R&B,2010,3.9
Bohemian Rhapsody 1960,Coldplay,Classical,2010,3.5
Blinding Lights 1961,Drake,Hip-Hop,2010,4.7
Bohemian Rhapsody 1962,The Beatles,Reggae,1970,4.0
Perfect 1963,MAGIC,Jazz,1970,4.1
Viva La Vida 1964,Taylor Swift,Rock,2020,5.2
Blinding Lights 1965,Taylor Swift,Jazz,1970,3.2
Someone Like You 1966,Ed Sheeran,Indie,2020,2.6
Someone Like You 1967,Beyoncé,Pop,1970,3.2
Bohemian Rhapsody 1968,Adele,Hip-Hop,2000,2.6
Hotel California 1969,Coldplay,Indie,1980,2.6
Bohemian Rhapsody 1970,The Beatles,Reggae,1980,2.6
Halo 1971,Adele,Classical,1990,2.7
Perfect 1972,ABBA,Indie,1970,4.8
Hotel California 1973,ABBA,R&B,2000,3.6
Halo 1974,Drake,Pop,1990,4.2
Hotel California 1975,Ed Sheeran,Electronic,2010,4.5
Shape of You 1976,Ed Sheeran,Reggae,2020,3.7
Hotel California 1977,Coldplay,Reggae,2020,4.4
Mamma Mia 1978,Coldplay,Country,2000,3.9
Someone Like You 1979,Eminem,Rock,1990,2.9
Halo 1980,ABBA,Country,1990,4.2
Blinding Lights 1981,Beyoncé,Pop,1970,4.7
Perfect 1982,Beyoncé,Country,1990,3.4
Perfect 1983,The Beatles,Country,2010,3.8
Perfect 1984,Taylor Swift,Country,1980,2.8
Hotel California 1985,Taylor Swift,Pop,2000,3.4
Blinding Lights 1986,Beyoncé,Rock,2010,3.6
Mamma Mia 1987,Beyoncé,Reggae,1970,3.1
Someone Like You 1988,Beyoncé,Jazz,2020,3.5
Hotel California 1989,Beyoncé,R&B,2000,3.1
Bohemian Rhapsody 1990,Taylor Swift,Rock,1990,3.2
Halo 1991,Beyoncé,Electronic,1970,5.3
Hotel California 1992,Ed Sheeran,R&B,2010,4.9
Hotel California 1993,Beyoncé,Reggae,2010,5.0
Bohemian Rhapsody 1994,Beyoncé,R&B,2000,2.5
Bohemian Rhapsody 1995,Coldplay,Electronic,1970,3.1
Blinding Lights 1996,Drake,Rock,2010,5.1
Blinding Lights 1997,Ed Sheeran,Reggae,2000,2.8
Mamma Mia 1998,Eminem,Classical,1980,5.0
Rude 1999,Adele,Indie,1970,3.8
Hotel California 2000,Taylor Swift,Pop,1970,4.7
Shape of You 2001,Ed Sheeran,Jazz,2000,5.0
Shape of You 2002,MAGIC,Indie,1980,3.7
Someone Like You 2003,Taylor Swift,Jazz,1990,5.2
Perfect 2004,Eminem,R&B,1990,4.2
Blinding Lights 2005,Adele,Country,2020,3.3
Blinding Lights 2006,Coldplay,Electronic,1990,5.3
Someone Like You 2007,Eminem,Electronic,1980,3.3
Bohemian Rhapsody 2008,Coldplay,Country,1970,3.8
Mamma Mia 2009,MAGIC,R&B,1980,3.3
Mamma Mia 2010,Eminem,Classical,2000,3.7
Mamma Mia 2011,Eminem,Indie,1980,2.8
Blinding Lights 2012,The Beatles,Hip-Hop,1980,4.0
Hotel California 2013,Beyoncé,Classical,2020,2.8
Bohemian Rhapsody 2014,The Beatles,Jazz,2000,2.8
Mamma Mia 2015,Ed Sheeran,Reggae,2010,4.2
Someone Like You 2016,ABBA,Jazz,1970,4.2
Halo 2017,Beyoncé,Hip-Hop,2020,2.6
Bohemian Rhapsody 2018,Adele,Pop,2020,3.0
Rude 2019,Drake,Pop,1990,5.4
Halo 2020,Beyoncé,Indie,2020,3.2
Shape of You 2021,Coldplay,Electronic,2010,4.7
Rude 2022,The Beatles,Indie,1990,3.8
Viva La Vida 2023,Adele,Pop,2020,5.1
Mamma Mia 2024,Coldplay,Pop,1980,3.5
Blinding Lights 2025,Eminem,Hip-Hop,1990,3.1
Halo 2026,Coldplay,Jazz,1980,3.2
Bohemian Rhapsody 2027,Beyoncé,Electronic,1970,5.2
Hotel California 2028,Beyoncé,Rock,1980,3.0
Blinding Lights 2029,Adele,Classical,2010,4.9
Hotel California 2030,Beyoncé,Indie,1970,3.2
Rude 2031,Beyoncé,R&B,1970,5.0
Someone Like You 2032,Coldplay,Country,1990,4.7
Perfect 2033,MAGIC,R&B,1980,2.6
Rude 2034,Eminem,Electronic,1980,3.9
Viva La Vida 2035,Ed Sheeran,R&B,1970,4.4
Hotel California 2036,Taylor Swift,Electronic,2020,4.4
Perfect 2037,MAGIC,Jazz,1980,3.1
Shape of You 2038,ABBA,Classical,2010,5.1
Hotel California 2039,MAGIC,R&B,2000,3.0
Perfect 2040,Taylor Swift,Indie,2020,4.4
Halo 2041,ABBA,Jazz,1970,4.8
Bohemian Rhapsody 2042,Eminem,Classical,2000,5.5
Blinding Lights 2043,Drake,Classical,1970,4.7
Shape of You 2044,Taylor Swift,Reggae,2010,4.6
Bohemian Rhapsody 2045,Ed Sheeran,Electronic,1970,3.0
Mamma Mia 2046,Adele,Hip-Hop,1980,4.5
Halo 2047,Eminem,Reggae,1990,4.7
Shape of You 2048,Taylor Swift,Classical,1970,2.7
Rude 2049,Beyoncé,Rock,1980,2.9
Bohemian Rhapsody 2050,Adele,Classical,1990,2.6
Someone Like You 2051,Eminem,Pop,1990,5.3
Rude 2052,Ed Sheeran,R&B,2000,4.3
Rude 2053,Coldplay,Rock,2000,2.7
Halo 2054,Adele,Rock,2020,5.4
Someone Like You 2055,Ed Sheeran,Reggae,2020,5.0
Blinding Lights 2056,Taylor Swift,Classical,1990,2.6
Bohemian Rhapsody 2057,Beyoncé,Pop,1990,5.3
Shape of You 2058,Drake,Hip-Hop,1990,3.2
Halo 2059,ABBA,Electronic,2010,3.2
Rude 2060,ABBA,Hip-Hop,1990,5.1
Rude 2061,Ed Sheeran,Country,2010,4.6
Halo 2062,Taylor Swift,Indie,1990,5.2
Someone Like You 2063,Beyoncé,Reggae,2010,3.5
Shape of You 2064,Eminem,Reggae,2020,4.8
Hotel California 2065,Adele,Rock,2010,3.6
Mamma Mia 2066,Adele,Pop,1980,4.2
Rude 2067,The Beatles,Country,1990,5.1
Viva La Vida 2068,Eminem,Reggae,2020,3.2
Perfect 2069,Beyoncé,Country,1970,5.1
Someone Like You 2070,Drake,Country,1970,3.6
Bohemian Rhapsody 2071,ABBA,Hip-Hop,1970,4.3
Halo 2072,Adele,Country,2000,2.8
Viva La Vida 2073,The Beatles,Pop,2000,4.8
Rude 2074,Eminem,Jazz,1990,5.5
Someone Like You 2075,Drake,Reggae,1970,4.6
Rude 2076,Ed Sheeran,Classical,1980,4.0
Halo 2077,The Beatles,Jazz,2010,4.4
Viva La Vida 2078,Coldplay,R&B,2020,2.6
Perfect 2079,The Beatles,R&B,1980,4.5
Mamma Mia 2080,Beyoncé,Hip-Hop,2020,4.8
Hotel California 2081,Ed Sheeran,Classical,1990,3.2
Hotel California 2082,Ed Sheeran,Reggae,2010,2.6
Mamma Mia 2083,MAGIC,Classical,1970,3.1
Blinding Lights 2084,Beyoncé,Classical,2020,2.5
Hotel California 2085,Coldplay,Jazz,2000,4.7
Someone Like You 2086,Taylor Swift,Electronic,2010,3.4
Someone Like You 2087,Eminem,R&B,2000,2.9
Rude 2088,Eminem,Jazz,1990,3.8
Halo 2089,ABBA,Reggae,2000,4.6
Someone Like You 2090,Taylor Swift,Pop,1990,3.2
Rude 2091,Beyoncé,Pop,2000,3.2
Rude 2092,MAGIC,Rock,1970,3.7
Bohemian Rhapsody 2093,Adele,Indie,2020,3.5
Shape of You 2094,MAGIC,Jazz,2010,5.5
Someone Like You 2095,Drake,Indie,1990,4.2
Bohemian Rhapsody 2096,ABBA,Reggae,1980,4.1
Mamma Mia 2097,Eminem,Hip-Hop,2010,5.1
Hotel California 2098,Taylor Swift,Indie,1970,3.9
Bohemian Rhapsody 2099,ABBA,Indie,1990,2.7
Shape of You 2100,Drake,Indie,2020,5.0
Viva La Vida 2101,Drake,Country,1980,4.3
Hotel California 2102,ABBA,Reggae,1970,4.9
Mamma Mia 2103,Coldplay,Country,1980,5.5
Mamma Mia 2104,Coldplay,Hip-Hop,1990,2.8
Halo 2105,Beyoncé,Electronic,1980,3.1
Rude 2106,Adele,Reggae,1990,2.9
Shape of You 2107,ABBA,Reggae,1980,3.2
Halo 2108,Beyoncé,R&B,1990,3.6
Someone Like You 2109,ABBA,Jazz,1980,5.4
Mamma Mia 2110,Coldplay,Indie,1990,2.7
Halo 2111,Ed Sheeran,Reggae,2010,3.9
Viva La Vida 2112,The Beatles,Hip-Hop,1970,4.1
Someone Like You 2113,MAGIC,Reggae,2000,5.3
Hotel California 2114,The Beatles,Electronic,2020,5.2
Mamma Mia 2115,ABBA,Jazz,1990,4.8
Rude 2116,Beyoncé,Electronic,1990,4.5
Rude 2117,Drake,Rock,2010,2.8
Halo 2118,Ed Sheeran,Rock,2000,5.2
Shape of You 2119,Coldplay,R&B,1980,3.1
Bohemian Rhapsody 2120,Drake,Electronic,2020,4.1
Hotel California 2121,Coldplay,Rock,1990,3.0
Hotel California 2122,ABBA,Country,2020,4.6
Hotel California 2123,Beyoncé,Hip-Hop,2010,3.0
Shape of You 2124,Eminem,Electronic,1970,3.9
Someone Like You 2125,Eminem,Country,1990,5.1
Bohemian Rhapsody 2126,Drake,Rock,2010,5.0
Someone Like You 2127,ABBA,Jazz,1980,2.6
Shape of You 2128,The Beatles,Reggae,1970,3.5
Hotel California 2129,ABBA,Jazz,2000,3.0
Viva La Vida 2130,The Beatles,R&B,1980,4.5
Halo 2131,Ed Sheeran,Classical,1980,3.0
Bohemian Rhapsody 2132,ABBA,Reggae,2020,4.6
Blinding Lights 2133,Ed Sheeran,Pop,2000,4.2
Someone Like You 2134,Ed Sheeran,Pop,2020,4.5
Mamma Mia 2135,MAGIC,Pop,1980,3.9
Mamma Mia 2136,Beyoncé,Hip-Hop,1990,4.7
Rude 2137,Ed Sheeran,Indie,1980,4.9
Perfect 2138,MAGIC,Indie,2020,2.8
Perfect 2139,Ed Sheeran,Country,1980,3.3
Someone Like You 2140,The Beatles,Indie,1980,4.6
Shape of You 2141,The Beatles,Indie,2000,3.1
Someone Like You 2142,ABBA,Reggae,2020,3.8
Mamma Mia 2143,ABBA,Hip-Hop,2000,2.9
Someone Like You 2144,Adele,Country,1970,5.1
Perfect 2145,Ed Sheeran,Indie,2000,3.8
Viva La Vida 2146,Drake,Hip-Hop,2020,3.1
Rude 2147,Taylor Swift,Country,2020,5.2
Perfect 2148,Ed Sheeran,Pop,2000,5.0
Mamma Mia 2149,Beyoncé,Classical,1990,3.1
Perfect 2150,Beyoncé,Reggae,1990,5.3
Shape of You 2151,Eminem,Country,2020,3.3
Perfect 2152,ABBA,Jazz,1990,3.6
Someone Like You 2153,Ed Sheeran,Jazz,2010,3.8
Bohemian Rhapsody 2154,ABBA,Reggae,1980,4.1
Perfect 2155,Ed Sheeran,Country,1980,3.3
Perfect 2156,Coldplay,Classical,2000,3.3
Someone Like You 2157,Adele,Pop,1970,4.0
Halo 2158,MAGIC,Electronic,1980,2.9
Mamma Mia 2159,Taylor Swift,Electronic,1980,2.6
Bohemian Rhapsody 2160,Taylor Swift,R&B,2020,3.5
Halo 2161,ABBA,Country,2010,5.3
Shape of You 2162,Adele,Indie,2020,3.2
Perfect 2163,The Beatles,Reggae,2020,5.1
Someone Like You 2164,Taylor Swift,Pop,1990,4.6
Rude 2165,Taylor Swift,Country,1990,3.6
Perfect 2166,Taylor Swift,Classical,2010,2.8
Viva La Vida 2167,Adele,Pop,1980,5.5
Bohemian Rhapsody 2168,Eminem,Indie,1980,5.4
Blinding Lights 2169,Eminem,Reggae,2020,3.6
Blinding Lights 2170,Adele,Rock,1980,3.1
Someone Like You 2171,Adele,Classical,2000,2.6
Halo 2172,The Beatles,Classical,2020,3.8
Viva La Vida 2173,Beyoncé,Rock,1970,5.5
Rude 2174,Taylor Swift,Indie,1970,4.5
Bohemian Rhapsody 2175,Adele,Jazz,2010,5.0
Halo 2176,Drake,Indie,1980,2.8
Halo 2177,Drake,Classical,1990,3.7
Viva La Vida 2178,Taylor Swift,Electronic,1990,5.5
Blinding Lights 2179,The Beatles,Rock,1990,4.3
Someone Like You 2180,Coldplay,Hip-Hop,1990,4.1
Hotel California 2181,Coldplay,R&B,2000,3.0
Bohemian Rhapsody 2182,Coldplay,R&B,2000,3.4
Viva La Vida 2183,Beyoncé,Reggae,2010,5.2
Halo 2184,MAGIC,Reggae,1980,5.0
Mamma Mia 2185,Beyoncé,Rock,1980,5.1
Someone Like You 2186,Ed Sheeran,Rock,2020,4.2
Mamma Mia 2187,Taylor Swift,Electronic,1970,5.0
Shape of You 2188,Eminem,Hip-Hop,1970,3.1
Viva La Vida 2189,Taylor Swift,Country,1970,5.1
Blinding Lights 2190,ABBA,Reggae,1970,4.8
Viva La Vida 2191,Ed Sheeran,R&B,2010,3.5
Hotel California 2192,Adele,Rock,1970,3.6
Someone Like You 2193,Taylor Swift,Electronic,1970,5.3
Someone Like You 2194,Taylor Swift,Country,2010,4.4
Blinding Lights 2195,Drake,Classical,2020,2.5
Shape of You 2196,Taylor Swift,Pop,2020,3.2
Halo 2197,MAGIC,Classical,1990,4.2
Bohemian Rhapsody 2198,ABBA,Jazz,1980,4.1
Bohemian Rhapsody 2199,Taylor Swift,Electronic,2000,2.6
Mamma Mia 2200,Beyoncé,Country,1980,3.1
Shape of You 2201,The Beatles,Country,2020,3.5
Halo 2202,MAGIC,Rock,2020,3.3
Shape of You 2203,Beyoncé,Hip-Hop,2000,2.8
Halo 2204,ABBA,Indie,2020,4.4
Rude 2205,ABBA,Reggae,2010,4.3
Rude 2206,Adele,Electronic,2020,3.8
Blinding Lights 2207,Drake,Indie,1980,4.4
Someone Like You 2208,MAGIC,Indie,1980,3.6
Someone Like You 2209,MAGIC,Indie,1970,3.5
Viva La Vida 2210,ABBA,Country,2020,4.3
Blinding Lights 2211,Ed Sheeran,Hip-Hop,1970,3.9
Someone Like You 2212,Beyoncé,Reggae,1970,3.1
Someone Like You 2213,Eminem,Electronic,2000,5.4
Perfect 2214,Eminem,Hip-Hop,1980,4.3
Perfect 2215,Adele,Classical,2000,5.2
Blinding Lights 2216,Adele,Rock,2010,3.1
Hotel California 2217,Eminem,Country,2020,5.4
Mamma Mia 2218,MAGIC,Rock,2010,3.8
Viva La Vida 2219,Adele,Rock,1980,3.9
Shape of You 2220,Drake,Country,2020,3.6
Viva La Vida 2221,Taylor Swift,R&B,2010,4.9
Rude 2222,Ed Sheeran,Electronic,2010,5.0
Bohemian Rhapsody 2223,Ed Sheeran,R&B,1990,2.9
Halo 2224,Beyoncé,Country,2010,3.9
Mamma Mia 2225,Eminem,Country,2010,2.6
Bohemian Rhapsody 2226,MAGIC,Country,2010,3.5
Bohemian Rhapsody 2227,Ed Sheeran,Jazz,1990,4.7
Mamma Mia 2228,Adele,Electronic,1990,3.5
Halo 2229,MAGIC,Country,1970,4.4
Bohemian Rhapsody 2230,Adele,Electronic,1970,4.3
Blinding Lights 2231,MAGIC,Hip-Hop,1980,3.6
Blinding Lights 2232,Beyoncé,Electronic,2010,4.3
Rude 2233,Adele,Indie,1970,5.2
Viva La Vida 2234,The Beatles,Rock,2000,5.1
Rude 2235,Coldplay,Classical,2020,3.3
Blinding Lights 2236,Adele,Hip-Hop,2020,3.5
Mamma Mia 2237,Ed Sheeran,Hip-Hop,2010,2.6
Hotel California 2238,MAGIC,Rock,2020,3.1
Blinding Lights 2239,Drake,Reggae,1990,3.8
Viva La Vida 2240,ABBA,Country,2020,3.8
Mamma Mia 2241,Eminem,Classical,2000,5.0
Viva La Vida 2242,MAGIC,Classical,2010,4.6
Blinding Lights 2243,Taylor Swift,Rock,2000,5.0
Shape of You 2244,Beyoncé,Rock,2020,5.3
Rude 2245,Adele,Pop,2020,3.8
Bohemian Rhapsody 2246,Taylor Swift,Indie,2020,3.7
Someone Like You 2247,Ed Sheeran,R&B,1990,4.8
Mamma Mia 2248,Beyoncé,R&B,2000,4.9
Perfect 2249,Eminem,Electronic,2000,3.8
Mamma Mia 2250,Ed Sheeran,Electronic,2020,5.0
Bohemian Rhapsody 2251,The Beatles,Pop,1990,5.4
Hotel California 2252,The Beatles,R&B,1990,3.0
Shape of You 2253,Drake,Pop,1990,5.3
Mamma Mia 2254,Eminem,R&B,2020,4.8
Shape of You 2255,Adele,Jazz,2000,3.3
Halo 2256,Ed Sheeran,Country,2020,3.9
Bohemian Rhapsody 2257,Adele,Country,1990,3.1
Viva La Vida 2258,Ed Sheeran,Electronic,1970,4.4
Mamma Mia 2259,ABBA,Hip-Hop,2000,4.8
Blinding Lights 2260,Coldplay,Jazz,1990,4.5
Halo 2261,MAGIC,Indie,2000,4.1
Blinding Lights 2262,Adele,Reggae,2010,2.9
Mamma Mia 2263,Adele,Reggae,1990,5.2
Blinding Lights 2264,Adele,Hip-Hop,2010,4.1
Mamma Mia 2265,Coldplay,Pop,1990,2.6
Viva La Vida 2266,Eminem,R&B,2020,3.7
Someone Like You 2267,Coldplay,Indie,2000,4.6
Shape of You 2268,Beyoncé,Jazz,2020,5.1
Someone Like You 2269,MAGIC,Hip-Hop,2010,2.9
Hotel California 2270,ABBA,Reggae,1980,4.6
Viva La Vida 2271,Ed Sheeran,R&B,2000,5.5
Bohemian Rhapsody 2272,Adele,Rock,1980,2.8
Hotel California 2273,Eminem,R&B,2000,3.4
Perfect 2274,ABBA,Jazz,2000,4.6
Shape of You 2275,Eminem,Pop,1970,5.5
Halo 2276,ABBA,Pop,2000,3.4
Perfect 2277,ABBA,Rock,2000,4.0
Viva La Vida 2278,Drake,Classical,1980,3.8
Blinding Lights 2279,The Beatles,Indie,2010,5.4
Shape of You 2280,Coldplay,Classical,1990,3.4
Rude 2281,Beyoncé,Country,1980,4.5
Mamma Mia 2282,Eminem,Jazz,1990,3.7
Rude 2283,ABBA,Classical,2000,4.4
Shape of You 2284,Ed Sheeran,R&B,1970,5.2
Rude 2285,ABBA,Jazz,2000,5.5
Perfect 2286,Eminem,Country,2010,3.6
Mamma Mia 2287,ABBA,Reggae,1990,4.9
Perfect 2288,Taylor Swift,Classical,1990,2.6
Mamma Mia 2289,The Beatles,Reggae,2010,4.2
Mamma Mia 2290,Taylor Swift,R&B,1970,5.2
Shape of You 2291,Drake,Hip-Hop,1990,3.7
Someone Like You 2292,Ed Sheeran,R&B,1980,4.5
Bohemian Rhapsody 2293,Drake,Classical,1990,3.4
Hotel California 2294,Eminem,Electronic,1980,4.2
Perfect 2295,Taylor Swift,Hip-Hop,2000,3.8
Perfect 2296,Drake,Classical,1980,3.4
Halo 2297,MAGIC,Classical,2020,5.2
Halo 2298,Coldplay,Electronic,2010,3.9
Someone Like You 2299,Taylor Swift,Reggae,2000,4.4
Hotel California 2300,ABBA,Indie,2020,3.7
Rude 2301,Beyoncé,Jazz,2000,3.2
Someone Like You 2302,Beyoncé,Country,2000,3.7
Someone Like You 2303,The Beatles,Rock,2000,5.2
Rude 2304,MAGIC,Jazz,2000,4.3
Bohemian Rhapsody 2305,Ed Sheeran,Hip-Hop,2010,4.1
Hotel California 2306,Adele,Hip-Hop,2010,3.7
Halo 2307,MAGIC,Hip-Hop,1970,5.0
Someone Like You 2308,Coldplay,R&B,1980,5.4
Viva La Vida 2309,MAGIC,Classical,2020,5.1
Blinding Lights 2310,Taylor Swift,Pop,2020,4.5
Hotel California 2311,Ed Sheeran,Pop,1990,5.2
Hotel California 2312,Taylor Swift,Electronic,1970,4.7
Hotel California 2313,Eminem,Jazz,1980,4.1
Hotel California 2314,MAGIC,Indie,2000,3.8
Shape of You 2315,Adele,Hip-Hop,1970,3.3
Viva La Vida 2316,Adele,Country,1990,2.5
Viva La Vida 2317,ABBA,Jazz,2010,5.5
Hotel California 2318,Ed Sheeran,Hip-Hop,2010,2.7
Viva La Vida 2319,Beyoncé,Jazz,1970,3.4
Bohemian Rhapsody 2320,Coldplay,Electronic,1990,4.6
Halo 2321,MAGIC,Hip-Hop,1990,3.6
Hotel California 2322,The Beatles,Classical,1980,5.3
Hotel California 2323,ABBA,Electronic,1980,2.9
Shape of You 2324,Drake,Country,1990,4.4
Perfect 2325,Taylor Swift,Indie,2000,2.5
Perfect 2326,Ed Sheeran,Classical,1980,5.0
Perfect 2327,Adele,Reggae,2020,5.2
Hotel California 2328,MAGIC,Hip-Hop,1990,4.4
Viva La Vida 2329,Adele,Pop,1970,5.0
Perfect 2330,Beyoncé,Electronic,2010,4.2
Rude 2331,Ed Sheeran,Jazz,1990,2.9
Shape of You 2332,Ed Sheeran,Rock,2020,3.5
